"ChÃ¢teau Briot Winery, France","60210 Briot, France","[49.650561, 1.925306]",,
"ChÃ¢teau Chaubinet Winery, France","33460 Margaux, France","[45.04443, -0.6687565999999999]",,
"ChÃ¢teau de Lugagnac Winery, France","1 Lugagnac, 33790 Pellegrue, France","[44.7330541, 0.0675942]",,
"Don Olegario Winery, Spain","Lugar de Refoxos, 0, 36630 Cambados, Pontevedra, Spain","[42.538868, -8.794705]",,
"Cortenova Winery, Italy","Via Provinciale, 21, 23813 Cortenova LC, Italy","[46.00101, 9.3882999]",,
"Pasqua Winery, Italy","LocalitÃ  San Felice Extra - Via Belvedere, 135, 37131 Verona VR, Italy","[45.4604918, 11.0296726]",,
"San Huberto Winery, Argentina","Guardia Vieja 1100, 5507 LujÃ¡n de Cuyo, Mendoza, Argentina","[-33.0203379, -68.90854809999999]",,
"Finca Los Maza Winery, Argentina","PueyrredÃ_n 2222, Chacras de Coria, Mendoza, Argentina","[-32.993417, -68.888678]",,
"Deep Sea Winery, US","217 Stearns Wharf, Santa Barbara, CA 93101, USA","[34.4099896, -119.6855695]",,
"Des Voigne Cellars Winery, US","14125 NE 189th St B, Woodinville, WA 98072, USA","[47.76378099999999, -122.150696]",,
"Collegiale des Domaines de Loire Winery, France","Le Bois Morin, 49260 Le Puy-Notre-Dame, France","[47.1204496, -0.2222185]",,
"Bougrier Winery, France","1 Rue des Vignes, 41400 Saint-Georges-sur-Cher, France","[47.3106579, 1.1214555]",,
"Cavazza Winery, Italy","Contrada Selva, 22, 36054 Montebello Vicentino VI, Italy","[45.465172, 11.361644]",,
"Baldi Winery, Italy","Strada Castello Burio, 16, 14055 Costigliole AT, Italy","[44.768958, 8.199147]",,
"Roos Family Winery, South Africa","Bottelary road, M23, Koelenhof, Stellenbosch, 7605, South Africa","[-33.920939, 18.740125]",,
"Mancan Winery, US","1455 W 29th St, Cleveland, OH 44113, USA","[41.4892199, -81.71027269999999]",,
"Adria Vini Winery, Italy","2 Viale Pietro Laudano, Castel Boglione, At 14040, Italy","[44.7207254, 8.383769899999999]",,
"Les Vignerons du Pallet Winery, France","28 PÃ© de SÃ¨vre, 44330 Le Pallet, France","[47.1415185, -1.3683274]",,
"La Zorra Winery, Spain","Travessera de GrÃ cia, 119, 08012 Barcelona, Spain","[41.3996571, 2.155087]",,
"Black Hills Winery, Canada","4190 Black Sage Rd, Oliver, BC V0H 1T0, Canada","[49.1095961, -119.5491724]",,
"Hillinger Winery, Austria","Hill 1, 7093 Jois, Austria","[47.96382089999999, 16.7824909]",,
"Lagler Winery, Austria","Am Hinterweg 17, 3620 Spitz, Austria","[48.366161, 15.410865]",,
"Muhr-Van der Niepoort Winery, Austria","5583 Muhr, Austria","[47.0993282, 13.4976145]",,
"Painted Rock Winery, Canada","400 Smythe Drive, Penticton, BC V2A 8W6, Canada","[49.42869, -119.569274]",,
"Mantlerhof Winery, Austria","HauptsraÃŸ 50, 3494 Gedersdorf, Austria","[48.4294818, 15.6977356]",,
"Burbank Ranch Winery, US","5685 El Pomar Dr, Templeton, CA 93465, USA","[35.5479017, -120.5905992]",,
"Church & State Winery, Canada","1445 Benvenuto Ave, Brentwood Bay, BC V8M 1J5, Canada","[48.5633937, -123.4402394]",,
"Corvus Winery, US","760 C St, Walla Walla, WA 99362, USA","[46.0919458, -118.2716289]",,
"Vinha Paz Winery, Portugal","3500-892 SÃ£o JoÃ£o de Lourosa, Portugal","[40.5960554, -7.931606899999999]",,
"Podere Sapaio Winery, Italy","Sp 329, Via del Passo di Bocca di Valle, 1, 57022 Donoratico LI, Italy","[43.1692157, 10.5804123]",,
"Quinta do Quetzal Winery, Portugal","7960 Vila de Frades, Portugal","[38.22431539999999, -7.8268937]",,
"Brogan Winery, US","Brogan Ct, Sacramento, CA 95829, USA","[38.4559823, -121.3009902]",,
"Grattamacco Winery, Italy","57022 Castagneto Carducci, Province of Livorno, Italy","[43.186405, 10.627948]",,
"Cola Winery, Italy","Via Indipendenza, 3, 25030 Adro BS, Italy","[45.622166, 9.9673231]",,
"Domaine les Cantates Winery, France","1405 Chemin des Borrels, 83400 HyÃ¨res, France","[43.1578978, 6.157896099999999]",,
"Fattoria di Grignano Winery, Italy","Via di Grignano, 22, 50065 Pontassieve FI, Italy","[43.8056805, 11.4596206]",,
"Ferghettina Winery, Italy","Via Saline, 11, 25030 ADRO BS, Italy","[45.6218223, 9.9775264]",,
"Dr. Pauly Bergweiler Winery, Germany","Gestade 15, 54470 Bernkastel-Kues, Germany","[49.91455, 7.07517]",,
"Veuve Clicquot Ponsardin Winery, France","1 Place des Droits de l'Homme, 51100 Reims, France","[49.2379451, 4.046978999999999]",,
"Villa Winery, Italy","121 S Maple Ave #16, South San Francisco, CA 94080, USA","[37.64895750000001, -122.4139004]",,
"Dezzani Winery, Italy","Corso Pinin Giachino, 140, 14023 Cocconato AT, Italy","[45.0856642, 8.0340814]",,
"Mas d'en Gil Winery, Spain","Finca Mas den Gil, s/n, 43738 Bellmunt del Priorat, Tarragona, Spain","[41.153889, 0.7659619999999999]",,
"Poderi Elia Winery, Italy","Frazione S. Maria, 28, 12064 La Morra CN, Italy","[44.6494425, 7.9430166]",,
"Portal del Priorat Winery, Spain","Pista del Lloar a, Bellmunt d'Urgell, Spain","[41.167112, 0.7405025]",,
"Cantina Terre del Barolo Winery, Italy","Via Alba Barolo, 8, 12060 Castiglione Falletto CN, Italy","[44.6455796, 7.9759157]",,
"Castillo's Hillside Shire Winery, US","2215 Liberata Dr, Morgan Hill, CA 95037, USA","[37.1534993, -121.6230063]",,
"ChÃ¢teau La GreffiÃ¨re Winery, France","La GreffiÃ¨re, 71960 La Roche-Vineuse, France","[46.355811, 4.728314]",,
"Domaine de Cabriac Winery, France","Domaine de Cabriac, 11700 Douzens, France","[43.184172, 2.6177462]",,
"J.R. Dill Winery, US","4922 NY-414, Burdett, NY 14818, USA","[42.47213600000001, -76.867775]",,
"San Silvestro Winery, Italy","Via Ciocchini, 7, Novello CN, Italy","[44.607744, 7.930983999999999]",,
"Pelissero Winery, Italy","Via Ferrere, 10, 12050 Treiso CN, Italy","[44.699578, 8.0955994]",,
"Peter Lehmann Winery, Australia","Para Rd, Tanunda SA 5352, Australia","[-34.5062769, 138.967706]",,
"Selene Winery, US","1041 Jefferson St, Napa, CA 94559, USA","[38.2979943, -122.2935759]",,
"Stephen & Walker Winery, US","243 Healdsburg Ave, Healdsburg, CA 95448, USA","[38.6098649, -122.8707127]",,
"Roagna Winery, Italy","LocalitÃ  Paglieri, 9, 12050 Barbaresco CN, Italy","[44.720785, 8.081828]",,
"Gianni Gagliardo Winery, Italy","Borgata Serra dei turchi 88, 12064 La Morra CN, Italy","[44.65100899999999, 7.958618]",,
"Burmester Winery, Portugal","Largo da Ponte D. Luiz, 4400-111 Vila Nova de Gaia, Portugal","[41.139109, -8.609143]",,
"Cottini Winery, Italy","Via Belvedere, 29, 37029 Castelrotto VR, Italy","[45.49732299999999, 10.9027089]",,
"Lafage Winery, France","11420 Lafage, France","[43.174142, 1.862844]",,
"Domaine Calvet-Thunevin Winery, France","Avenue Jean JaurÃ¨s, 66460 Maury, France","[42.809936, 2.600715]",,
"Heiss Winery, Austria","HauptstraÃŸe 60, 3492, Austria","[48.4508568, 15.7550464]",,
"Monte dall'Ora Winery, Italy","Via Monte dall'Ora, 5, 37029 Castelrotto VR, Italy","[45.50636859999999, 10.9026977]",,
"Andresen Winery, Portugal","R. Felizardo de Lima 74, 4400-140 Vila Nova de Gaia, Portugal","[41.1282376, -8.6208061]",,
"Rivera Winery, Italy","Km. 60,500 Strada Provinciale 231, 76123 Andria BT, Italy","[41.196601, 16.122975]",,
"Skoff Winery, Austria","Eckberg 16, 8462 Gamlitz, Austria","[46.705173, 15.5490217]",,
"St. Hubertus Winery, Canada","5205 Lakeshore Rd, Kelowna, BC V1W 4J1, Canada","[49.796428, -119.530571]",,
"BorjÃ_n Winery, US","11270 Shenandoah Rd, Plymouth, CA 95669, USA","[38.5267638, -120.8132296]",,
"Canvasback Winery, US","1000 Lodi Ln, St Helena, CA 94574, USA","[38.5294953, -122.4907266]",,
"ChÃ¢teau Haut-Monplaisir Winery, France","Monplaisir, 46700 Lacapelle-Cabanac, France","[44.482178, 1.066551]",,
"Domaine du Fief aux Dames Winery, France","15 Rue de la Poste, 44690 MonniÃ¨res, France","[47.132752, -1.354238]",,
"Domenico Clerico Winery, Italy","Borgata Manzoni, 67, 12065 Monforte d'Alba CN, Italy","[44.5870519, 7.9487153]",,
"Cantine Paolo Leo Winery, Italy","Via Tuturano, 21, 72025 San Donaci BR, Italy","[40.457213, 17.923526]",,
"Cave de Hunawihr Winery, France","48 Route de RibeauvillÃ©, 68150 Hunawihr, France","[48.1806639, 7.312954700000001]",,
"Continuum Winery, US","1677 Sage Canyon Rd, St Helena, CA 94574, USA","[38.467257, -122.328257]",,
"Domaine Eden Winery, US","22020 Mt Eden Rd, Saratoga, CA 95070, USA","[37.26506, -122.079687]",,
"Esterlin Winery, France","1200 Holmes Ranch Rd, Philo, CA 95466, USA","[39.137517, -123.502657]",,
"Raccaro Winery, Italy","Via S. Giovanni, 87, 34071 Cormons GO, Italy","[45.967809, 13.464104]",,
"Lavinea Winery, US","4201 NM-28, Anthony, NM 88021, USA","[31.969859, -106.6523104]",,
"Caves Bonifacio Winery, Portugal","Bonifacio, France","[41.38717399999999, 9.159269]",,
"ChÃ¢teau Champ du Moulin Winery, France","5 Rue du Moulin Foulot, 21190 Meursault, France","[46.974134, 4.7732812]",,
"ChÃ¢teau Saint-Florin Winery, France","2 Florin, 33790 Soussac, France","[44.7335102, 0.0058049]",,
"Cheval Quancard Winery, France","4 Rue du Carbouney, 33560 Carbon-Blanc, France","[44.9145632, -0.4896164]",,
"Elephant Seven Winery, US","415 N 5th Ave, Ann Arbor, MI 48104, USA","[42.2975283, -83.7459961]",,
"A. de Luze et Fils Winery, France","3 Maucaillou, 33460 Soussans, France","[45.0546627, -0.7246997]",,
"Altamira Winery, Argentina","Costa Canal Uco s/n - Paraje Altamira, San Carlos, Mendoza, Argentina","[-33.772625, -69.156521]",,
"Il Pollenza Winery, Italy","Via Casone, 4, 62029 Tolentino MC, Italy","[43.2338775, 13.3398898]",,
"Carr Winery, US","414 N Salsipuedes St, Santa Barbara, CA 93103, USA","[34.422546, -119.6875745]",,
"Domaine de Nalys Winery, France","Route de CourthÃ©zon, 84230 ChÃ¢teauneuf-du-Pape, France","[44.067734, 4.8499934]",,
"Cantina Zaccagnini Winery, Italy","Via Pozzo, 10, 65020 Musellaro PE, Italy","[42.1936349, 13.9529462]",,
"ApÃ¡tsÃ¡gi Winery, Hungary","Pannonhalma, 9090 Hungary","[47.5502906, 17.765793]",,
"Bryn Mawr Vineyards, US","5955 Bethel Heights Rd NW, Salem, OR 97304, USA","[45.0432119, -123.1555432]",,
"Casa Agricola Alexandre Relvas Winery, Portugal","Herdade da Pimenta - S. Miguel de Machede 7005 - 752 Ã‰vora, 7005-752 SÃ£o Miguel de Machede, Portugal","[38.640671, -7.740557999999999]",,
"Col dei Venti Winery, Italy","Strada Comunale Balbi, 25, 12053 Castiglione Tinella CN, Italy","[44.74325, 8.193935999999999]",,
"Delgado Winery, US","100 Leibert Ln, Novato, CA 94945, USA","[38.107521, -122.498306]",,
"Dois IrmÃ£os Winery, US","111 5th St, Amity, OR 97101, USA","[45.1152863, -123.2072089]",,
"Heart Catcher Winery, US","6925 Confederate Park Rd, Fort Worth, TX 76108, USA","[32.823048, -97.51223399999999]",,
"Tenuta Santo Pietro Winery, Italy","Localita Santo Pietro, 29, 53026 Pienza SI, Italy","[43.105259, 11.714175]",,
"Weingut Stadt Lahr Winery, Germany","WeinbergstraÃŸe 3, 77933 Lahr/Schwarzwald, Germany","[48.34318, 7.850420000000001]",,
"Windsor Oaks Winery, US","10810 Hillveiw Rd, Windsor, CA 95492, USA","[38.580018, -122.815872]",,
"ChÃ¢teau les Reuilles Winery, France","3 Pitau, 47120 Savignac-de-Duras, France","[44.743319, 0.182948]",,
"Domaine de la PrÃ©bende Winery, France","La PrÃ©bende, 42130 Saint-Sixte, France","[45.771801, 3.979448]",,
"Vincent Lataste Winery, France","Rue Chateau, L'Ardiley, 33410 Cadillac, France","[44.637411, -0.3003]",,
"Marcato Winery, Italy","Via Prandi, 10, 37030 RoncÃ  VR, Italy","[45.476701, 11.275013]",,
"Il Molino di Grace Winery, Italy","Localita' Il Volano-Lucarelli, 50022 Panzano In Chianti FI, Italy","[43.522774, 11.3062513]",,
"Iris Vineyards, US","82110 Territorial Hwy, Eugene, OR 97405, USA","[43.887443, -123.23577]",,
"La Castellina Winery, Italy","Viale della Rimembranza, 28, 53011 Castellina in Chianti SI, Italy","[43.468945, 11.286052]",,
"Trig Point Winery, US","1883 London Ranch Rd, Glen Ellen, CA 95442, USA","[38.3608081, -122.5427163]",,
"R. Stuart & Co. Winery, US","528 NE 3rd St, McMinnville, OR 97128, USA","[45.2098952, -123.193814]",,
"L'Oliveto Winery, US","2064 CA-116 Bldg.1 Ste.134, Sebastopol, CA 95472, USA","[38.4232999, -122.8506141]",,
"Palmer & Co Winery, France","67 Rue Jacquart, 51100 Reims, France","[49.26315899999999, 4.039887999999999]",,
"Rocca di Castagnoli Winery, Italy","Strada Provinciale, 114/B, 53013 Castagnoli, Gaiole in Chianti SI, Italy","[43.4433588, 11.4518229]",,
"Silver Mountain Winery, US","402 Ingalls St #29, Santa Cruz, CA 95060, USA","[36.959192, -122.0482312]",,
"Alchemist Winery, US","703 Fairgate Rd SW #301, Marietta, GA 30064, USA","[33.936102, -84.55808999999999]",,
"Maison Basque Winery, US","10352 E US Highway 290, Hye, TX 78635, United States","[30.242681, -98.57238199999999]",,
"Saxenburg Estate Winery, South Africa","Polkadraai Rd, Stellenbosch Farms, Cape Town, South Africa","[-33.9582599, 18.72731]",,
"Buffalo Ridge Winery, US","29725 Somerset Rd, Paola, KS 66071, USA","[38.5883821, -94.76851429999999]",,
"White Blend Winery, France","4351 France Ave S, Minneapolis, MN 55410, USA","[44.9229023, -93.32877669999999]",,
"Mont Tauch Winery, France","2 Rue Cave CoopÃ©rative, 11350 Tuchan, France","[42.8900551, 2.7161256]",,
"Dolce Winery, US","Napa, CA 94558, USA","[38.4257792, -122.4032333]",,
"Almaviva Winery, Chile","Av. Sta. Rosa 821, Santiago, Puente Alto, RegiÃ_n Metropolitana, Chile","[-33.6106357, -70.6266069]",,
"Chalone Vineyard, US","32020 Stonewall Canyon Rd, Soledad, CA 93960, USA","[36.4701483, -121.2298501]",,
"Crocedimezzo Winery, Italy","La Croce, 53024 Montalcino SI, Italy","[43.0390171, 11.5038218]",,
"Domaine Maestracci Winery, France","42Â°34'17.5""N 8Â°55'21.1""E route de Santa Reparata, 20225 Feliceto, France","[42.571586, 8.922321]",,
"Gimenez Mendez Winery, Uruguay","JosÃ© Batlle y OrdÃ_Ã±ez, Canelones, Departamento de Canelones, Uruguay","[-34.53121670000001, -56.2834243]",,
"Tbilvino Winery, Georgia","Gldani-Nadzaladevi, Georgia","[41.7876951, 44.7987344]",,
"Anew Winery, US","1400 N Eagle Rd # 104, Meridian, ID 83642, USA","[43.6178017, -116.3527214]",,
"Bolla Winery, Italy","Viale Alberto Bolla, 3, 37029 Pedemonte VR, Italy","[45.50342699999999, 10.9206534]",,
"Yves Leccia Winery, France","lieu dit, Morta Piana, 20232 Poggio-d'Oletta, France","[42.6680141, 9.3460127]",,
"786 Wines, US","786 Wines Rd, Greeneville, TN 37745, USA","[36.3076084, -82.8756102]",,
"Black Cottage Winery, New Zealand","308 Coatesville-Riverhead Hwy, Coatesville, Auckland 0793, New Zealand","[-36.717011, 174.639063]",,
"Borrellie Winery, US","485 Erie, Windsor, ON N9A 3X6, Canada","[42.3115028, -83.02631009999999]",,
"Irwin Family Vineyards, US","2276 US-22 & OH-3, Morrow, OH 45152, United States","[39.3573651, -84.1712057]",,
"Etienne Boileau Winery, France","Moulin du Patis, 89800 Chablis, France","[47.81921000000001, 3.800387]",,
"Cloudlift Cellars Winery, US","312 S Lucile St, Seattle, WA 98108, USA","[47.5536283, -122.3305066]",,
"Co Dinn Winery, US","501 Grant Ave, Sunnyside, WA 98944, USA","[46.3211401, -120.014072]",,
"Domaine Guy & Yan Dufouleur Winery, France","15 Rue Thurot, 21700 Nuits-Saint-Georges, France","[47.1354923, 4.949531599999999]",,
"Donatella Cinelli Colombini Winery, Italy","LocalitÃ  Il Colle, 53020 Trequanda SI, Italy","[43.181694, 11.653704]",,
"K Cellars Winery, Bulgaria","820 Mill Creek Rd, Walla Walla, WA 99362, USA","[46.085577, -118.250376]",,
"KÃ¶ssler Winery, Italy","Schloss-Warth-Weg 21, 39057 San Paolo BZ, Italy","[46.470855, 11.264222]",,
"La Mannella Winery, Italy","Podere Mannella, 322, 53024 Montalcino SI, Italy","[43.065972, 11.477086]",,
"Le Mandolare Winery, Italy","Via Sambuco, 180, 37032 Brognoligo di Monteforte VR, Italy","[45.450067, 11.276942]",,
"Orbelus Winery, ","just outside Kromidovo village, Bulgaria","[41.446327, 23.3604042]",,
"Schloss Saarstein Winery, Germany","Schloss Saarstein, 54455 Serrig, Germany","[49.584372, 6.5725012]",,
"Thomas Schmitt Winery, Germany","WeinstraÃŸe 8, 54340 Longuich, Germany","[49.8067509, 6.770432599999999]",,
"Otero Ramos Winery, Argentina","ArÃ¡oz 2750, LujÃ¡n de Cuyo, Mendoza, Argentina","[-33.0062359, -68.8364899]",,
"Tirapelle Nicola Winery, Italy","Via Olmo, 51, 37055 Ronco all'Adige VR, Italy","[45.3084688, 11.2269875]",,
"Vitevis Winery, Italy","Viale Europa, 151, 36075 Montecchio Maggiore VI, Italy","[45.4960304, 11.4285151]",,
"San Juan Vineyards, US","3136 Roche Harbor Rd, Friday Harbor, WA 98250, USA","[48.5665846, -123.0620007]",,
"Vila Winery, Argentina","Juan Vila,Cruz de, Cruz de Piedra, Mendoza, Argentina","[-33.0198466, -68.8298401]",,
"Bodegas Escorihuela Winery, Argentina","General Manuel Belgrano 1188, 5501 Godoy Cruz, Mendoza, Argentina","[-32.9125815, -68.8429539]",,
"Fanucchi Winery, US","7227 Westside Rd, Healdsburg, CA 95448, USA","[38.5204049, -122.8667194]",,
"Chateau Morrisette Winery, US","291 Winery Rd SW, Floyd, VA 24091, USA","[36.793824, -80.39546790000001]",,
"Yellow Hawk Cellar Winery, US","Yellowhawk Creek, Washington 99362, USA","[46.0508478, -118.3177213]",,
"Campo Eliseo Winery, Spain","Calle Nueva, 12, 47491 La Seca, Valladolid, Spain","[41.4135633, -4.907782999999999]",,
"Cepa 21 Winery, Spain","N-122, Km. 297, 47318 Castrillo de Duero, Valladolid, Spain","[41.6080081, -3.9958043]",,
"Domaine Chanson Winery, France","10 Rue du CollÃ¨ge/r Paul Chanson, 21200 Beaune, France","[47.0268843, 4.837350799999999]",,
"Domaine Rossignol-Trapet Winery, France","4 Rue de la Petite Issue, 21220 Gevrey-Chambertin, France","[47.226905, 4.980850999999999]",,
"Nicolas Gaudry Winery, France","21 Rue des Gominets, 58150 Tracy-sur-Loire, France","[47.3208339, 2.9127439]",,
"Silvano Bolmida Winery, Italy","LocalitÃ  Bussia, 30, 12065 Monforte d'Alba CN, Italy","[44.601856, 7.966322000000001]",,
"Stefania Mezzetti Winery, Italy","Via Fosse Ardeatine, 52044 Cortona, AR, Italy","[43.2113735, 12.0087267]",,
"Fontana Winery, Italy","LocalitÃ  Perno, Vicolo della Chiesa, 2, 12065 Monforte d'Alba CN, Italy","[44.6104397, 7.974831699999999]",,
"French Creek Winery, US","23837 US-385, Hill City, SD 57745, USA","[43.9497417, -103.5225896]",,
"Giannoni Fabbri Winery, Italy","LocalitÃ  S. Marco, 12, 52044 San Marco In Villa AR, Italy","[43.257484, 11.9991748]",,
"Musso Winery, Italy","Via Domizio Cavazza, 5, 12050 Barbaresco CN, Italy","[44.725047, 8.081865]",,
"Musset-Roullier Winery, France","Bas Chaumier, 49620 Pommeraye (La, France","[47.368513, -0.8554039999999999]",,
"Torraccia del Piantavigna Winery, Italy","Via Romagnano, 69, 28074 Ghemme NO, Italy","[45.6082172, 8.4114822]",,
"Horse & Plow Winery, US","1272 Gravenstein Hwy N, Sebastopol, CA 95472, USA","[38.4134636, -122.8443504]",,
"CormÃ_ns Winery, Italy","Via Vino della Pace, 31, 34071 Cormons GO, Italy","[45.9484339, 13.4643221]",,
"Domaine de Jarras Winery, France","Jarras, 30220 Aigues-Mortes, France","[43.531033, 4.1791159]",,
"Domaine Grosbois Winery, France","Le pressoir, 37220 Panzoult, France","[47.15131299999999, 0.380808]",,
"Harmonique Winery, US","14051 CA-128, Boonville, CA 95415, USA","[39.0098243, -123.3676823]",,
"Helwig Winery, US","11555 Shenandoah Rd, Plymouth, CA 95669, USA","[38.5310523, -120.8117902]",,
"Herdade dos Coelheiros Winery, Portugal","Monte dos Coelheiros, 7040-202 Igrejinha, Portugal","[38.7299804, -7.879596599999998]",,
"Jacob Williams Winery, US","3 Avery Rd, Wishram, WA 98673, USA","[45.6637229, -121.0353404]",,
"Kramer Winery, US","26830 NW Olson Rd, Gaston, OR 97119, USA","[45.409915, -123.169763]",,
"Domaine de Bellecours Winery, France","1 Place de l'Ã‰glise, 21700 Vosne-RomanÃ©e, France","[47.1617666, 4.9551114]",,
"ArÃ_nzano Winery, Spain","Camino de Estella, 1, 31292 ArÃ_nzano, Navarra, Spain","[42.631084, -1.993946]",,
"Bertrand-Delespierre Winery, France","12 Rue Jardin le Poivre, 51500 Chamery, France","[49.1715937, 3.952528]",,
"Castello Bonomi Winery, Italy","Via San Pietro, 46, 25030 Coccaglio BS, Italy","[45.5716161, 9.9678079]",,
"Chassenay d'Arce Winery, France","11 Rue du Pressoir, 10110 Ville-sur-Arce, France","[48.1063674, 4.445702499999999]",,
"ChÃ¢teau Jean Faux Winery, France","33350 Sainte-Radegonde, France","[44.81508890000001, 0.0117695]",,
