USAF,WBAN,STATION NAME,CTRY,ST CALL,LAT,LON,ELEV(M),BEGIN,END
432370,99999,PBO ANANTAPUR,IN,,14.583000,77.633000,364,19540101,20180619
432410,99999,CUDDAPAH,IN,,14.483000,78.833000,130,19440101,20171021
432430,99999,KAVALI,IN,,14.900000,79.983000,17,20040528,20180619
432450,99999,NELLORE,IN,,14.450000,79.983000,20,19440101,20180619
432570,99999,AGUMBE EMO,IN,,13.500000,75.083000,659,20010808,20180619
432580,99999,SHIMOGA,IN,,13.933000,75.633000,571,20010904,20180619
432590,99999,BALEHONUR,IN,,13.367000,75.450000,907,19851209,20161029
432600,99999,CHICKMAGALUR,IN,,13.250000,75.750000,1057,20090205,20180528
432630,99999,HASSAN,IN,,12.967000,76.333000,955,20020522,20180619
432640,99999,CHIKKANAHALLI,IN,,13.667000,77.917000,672,20151210,20180612
432660,99999,M.O. AGATHI AIRPORT,IN,,10.850000,72.467000,3,20090205,20180619
432710,99999,AROGYAVARAM,IN,,13.533000,78.500000,701,19730101,20180619
432720,99999,CHINTAMANI,IN,,13.200000,78.067000,857,20151208,20180618
432750,99999,TIRUPATHI,IN,,13.667000,79.583000,105,19860108,20180619
432770,99999,TIRUTTANI,IN,,13.150000,79.533000,87,19780210,20180619
432780,99999,NUMGAMBAKKAM,IN,,13.067000,80.200000,7,19870110,20180619
432790,99999,CHENNAI INTL,IN,VOMM,12.994000,80.181000,15.8,19440101,20180619
432830,99999,MANGALORE,IN,,12.867000,74.850000,22,19440101,19631231
432840,99999,MANGALORE,IN,VOML,12.961000,74.890000,102.7,19730101,20180619
432850,99999,MANGALORE/PANAMBUR,IN,,12.950000,74.833000,31,19740429,20180619
432870,99999,MADIKERI,IN,,12.417000,75.733000,1153,19440101,20180619
432890,99999,MANDYA,IN,,12.500000,76.833000,695,19811012,20180619
432910,99999,MYSORE,IN,,12.300000,76.700000,767,19440101,20180619
432950,99999,BANGALORE,IN,,12.967000,77.583000,921,19730101,20180619
432960,99999,BANGALORE/HINDUSTAN AIRPORT,IN,,12.950000,77.633000,888,19420901,20180619
432990,99999,KOLAR GOLD FIELDS,IN,,12.950000,78.300000,882,19990207,20180119
433010,99999,DHARMAPURI,IN,,12.133000,78.033000,396,19771125,20180619
433020,99999,TIRUPPATTUR,IN,,12.483000,78.567000,385,20151212,20180619
433025,99999,BANGALORE,IN,VOBG,12.950000,77.668000,887.6,20050507,20180619
433030,99999,VELLORE,IN,VOVR,12.917000,79.150000,214,19440101,20180619
433080,99999,MAHABALIPURAM,IN,,12.617000,80.200000,9,19760825,19760827
433090,99999,MAYA BANDAR,IN,,12.917000,92.917000,28,19730101,20180619
433100,99999,LONG ISLAND,IN,,12.417000,92.933000,25,20070520,20180619
433110,99999,M.O. AMINI,IN,,11.117000,72.733000,3,19730101,20180619
433120,99999,AGATTI,IN,,10.850000,72.467000,4,20020325,20090126
433140,99999,KOZHIKODE,IN,,11.250000,75.783000,5,19440101,20180619
433150,99999,CANNUR,IN,,11.833000,75.333000,18,19771015,20180619
433160,99999,NILAMBUR,IN,,11.283000,76.233000,31,19990225,20000301
433170,99999,UDHAGAMANDALAM,IN,,11.400000,76.733000,2249,19440101,20180619
433180,99999,COONOOR,IN,,11.350000,76.800000,1747,19860214,20180619
433190,99999,COIMBATORE,IN,,11.000000,76.967000,409,19440101,20030606
433200,99999,M.O. KARIPUR AIRPORT,IN,,11.133000,75.950000,100,20090205,20180619
433210,99999,COIMBATORE,IN,VOCB,11.031000,77.044000,403.6,19730101,20180619
433220,99999,CHAMARAJNAGAR,IN,,11.933000,76.933000,760,20151208,20180612
433240,99999,ARIYALUR,IN,,11.167000,79.000000,747,19771101,20021030
433250,99999,SALEM,IN,,11.650000,78.167000,278,19440101,20180619
433260,99999,KALLAKKURICHCHI,IN,,11.733000,78.967000,127,19730101,20180222
433270,99999,KARAIKUDI,IN,,10.067000,78.800000,92,19760323,20170518
433280,99999,PONDICHERRY,IN,,11.917000,79.833000,6,20020305,20030528
433290,99999,CUDDALORE,IN,,11.767000,79.767000,12,19440101,20180619
433300,99999,THANJAVUR,IN,,10.783000,79.133000,68,19761009,20180619
433310,99999,M.O. PONDICHERRY,IN,,11.967000,79.817000,38,20090204,20180619
433330,99999,PORT BLAIR,IN,VEPB,11.667000,92.717000,79,19451101,20180619
433340,99999,ANDROTH,IN,,10.800000,73.983000,5,20020807,20180504
433350,99999,PALAKKAD,IN,,10.767000,76.650000,97,19440101,20180619
433360,99999,COCHIN INT. AIRPORT NEDUMBASS,IN,,10.150000,76.400000,7.7,20061013,20180619
433370,99999,KAVARATTI ISL,IN,,10.533000,72.617000,3,20160101,20161013
433390,99999,KODAIKANAL,IN,,10.233000,77.467000,2343,19440101,20180619
433400,99999,YERCAUD,IN,,11.750000,78.167000,1463,20151207,20180619
433410,99999,VALPARAI,IN,,10.283000,77.000000,1041,20151207,20180619
433420,99999,K. PARAMATHY,IN,,10.950000,78.083000,181,19780731,20180619
433430,99999,TIRUCHIRAPALLI TOWN,IN,,10.767000,78.717000,88,20160205,20180419
433440,99999,TIRUCHIRAPPALLI,IN,VOTR,10.765000,78.710000,87.8,19440101,20180619
433450,99999,KUDIMIAMALAI,IN,,10.400000,78.667000,123,20151211,20171208
433460,99999,KARAIKAL,IN,,10.917000,79.833000,7,19990412,20180619
433470,99999,NAGAPPATTINAM,IN,,10.767000,79.850000,9,19440101,20180619
433480,99999,ATIRAMAPATTINAM,IN,,10.333000,79.383000,6,20030727,20180619
433490,99999,VEDARANNIYAM,IN,,10.367000,79.850000,4,19990908,20180513
433510,99999,FORT COCHIN,IN,,9.967000,76.233000,3,19540101,20011006
433520,99999,ALAPUZHA,IN,,9.550000,76.417000,4,19440701,20180619
433530,99999,COCHIN,IN,VOCC,9.946000,76.272000,2.4,19440101,20180619
433540,99999,PUNALUR,IN,,9.000000,76.917000,34,20020827,20180619
433550,99999,KOTTAYAM,IN,,9.533000,76.600000,78,20010707,20180619
433560,99999,PERIAKULAM,IN,,10.000000,77.133000,300,20151207,20180619
433570,99999,THRISSUR,IN,,10.517000,76.217000,39,20151207,20180619
433580,99999,KOVILANGULAM,IN,,9.550000,78.083000,103,20151208,20180428
433590,99999,MADURAI,IN,,9.917000,78.117000,133,19730101,20180619
433600,99999,MADURAI,IN,VOMD,9.835000,78.093000,139.9,19440101,20180619
433610,99999,TONDI,IN,,9.733000,79.033000,5,20030727,20180619
433630,99999,PAMBAN,IN,,9.283000,79.217000,11,19440101,20180619
433640,99999,HUT BAY,IN,,10.583000,92.550000,5,20020604,20180619
433670,99999,CAR NICOBAR,IN,,9.167000,92.833000,10,19730101,20180619
433680,99999,CAR NICOBAR(IN-AFB),IN,VECX,9.150000,92.817000,14,19730101,20180530
433690,99999,MINICOY,IN,,8.300000,73.150000,2,19440101,20180619
433710,99999,THIRUVANANTHAPURAM,IN,,8.483000,76.950000,64,19440101,20180619
433720,99999,THIRUVANANTHAPURAM INTL,IN,VOTV,8.482000,76.920000,4.6,19960201,20180619
433730,99999,TRIVANDRUM MET.OBS./THUMBA,IN,,8.533000,76.867000,7,20030304,20030304
433740,99999,KOVALAM,IN,,8.083000,77.250000,35,20011027,20011027
433760,99999,PALAYANKOTTAI,IN,,8.733000,77.750000,51,19730101,20180619
433770,99999,KANNIYAKUMARI,IN,,8.083000,77.500000,37,19800710,20180619
433790,99999,TUTICORIN NEW PORT,IN,,8.750000,78.183000,2,20090205,20180619
433820,99999,NANCOWRY,IN,,7.983000,93.533000,26,19730101,20180619
433850,99999,KONDUL,IN,,7.217000,93.733000,8,19730101,20030727
433950,99999,MALE ISLAND,IN,,4.167000,73.500000,6,19740730,19811214
433990,99999,PARO,BT,VQPR,27.403000,89.425000,2234.8,20101206,20180619
434000,99999,KANKASANTURAI,CE,,9.800000,80.067000,15,19560104,20100413
434040,99999,JAFFNA,CE,,9.650000,80.017000,3,20010820,20180619
434100,99999,MULLAITTIVU,CE,,9.267000,80.817000,2,19840105,20161214
434130,99999,MANNAR,CE,,8.983000,79.917000,3,19570701,20180619
434150,99999,VAVUNIYA,CE,,8.750000,80.500000,98,20020326,20180619
434180,99999,CHINA BAY,CE,VCCT,8.539000,81.182000,1.8,19450801,20180619
434210,99999,ANURADHAPURA,CE,VCCA,8.301000,80.428000,98.8,19620101,20180619
434220,99999,MAHA ILLUPPALLAMA,CE,,8.117000,80.467000,117,19990909,20180619
434240,99999,PUTTALAM,CE,,8.033000,79.833000,2,19590112,20180619
434360,99999,BATTICALOA,CE,VCCB,7.706000,81.679000,6.1,19570701,20180619
434410,99999,KURUNEGALA,CE,,7.467000,80.367000,116,20030112,20180619
434440,99999,KANDY,CE,,7.333000,80.633000,477,20030111,20180619
434500,99999,BANDARANAIKE INTL COLOMBO,CE,VCBI,7.181000,79.866000,8.8,19620101,20180619
434660,99999,COLOMBO,CE,,6.900000,79.867000,7,19440101,20180619
434670,99999,COLOMBO RATMALANA,CE,VCCC,6.822000,79.886000,6.7,19440513,20180619
434730,99999,NUWARA ELIYA,CE,,6.967000,80.767000,1880,19570701,20180619
434750,99999,POTTUVIL,CE,,6.883000,81.833000,8,20070619,20180619
434760,99999,DIYATALAWA,CE,,6.817000,80.967000,1250,20050714,20180619
434780,99999,BOGUS SRI LANKAN,CE,,,,,19840612,20030701
434790,99999,BADULLA,CE,,6.983000,81.050000,667,20030112,20180619
434860,99999,RATNAPURA,CE,,6.683000,80.400000,88,20020116,20180619
434950,99999,GALLE,CE,,6.033000,80.217000,13,20020116,20180619
434970,99999,HAMBANTOTA,CE,VCRI,6.117000,81.133000,20,19450801,20180619
435170,99999,,,,,,,19570116,19601108
435330,99999,HANIMAADHOO,MV,,6.733000,73.167000,2,19930501,20180619
435360,99999,,,,,,,19570101,19630930
435400,99999,BOGUS MALDIVIAN,MV,,,,,19570101,19860729
435410,99999,SONAMARG          &,IN,,34.317000,75.317000,2515,19570103,19631112
435420,99999,DRAS,IN,,34.433000,75.767000,3066,19570101,19631230
435440,99999,,,,,,,19570101,19630630
435550,99999,MALE INTL,MV,VRMM,4.192000,73.529000,1.8,19810101,20180619
435770,99999,KADHDHOO,MV,,1.883000,73.500000,2,19940301,20180619
435775,99999,GAN ISLAND,MV,VRMG,-0.700000,73.150000,2,20060817,20090828
435880,99999,KAADEDHDHOO,MV,,0.483000,72.983000,2,20010916,20180619
435990,99999,GAN ISLAND,MV,VRMG,-0.693000,73.156000,1.8,19811001,20180619
436040,99999,,,,,,,19570101,19631231
438470,99999,,,,,,,19870511,19870511
442030,99999,RINCHINLHUMBE,MG,,51.117000,99.667000,1583,19830421,20180619
442031,99999,TUERHTU EAST,MG,,51.517000,100.683000,1724,19740419,19821124
442070,99999,HATGAL,MG,,50.433000,100.150000,1668,19630301,20180619
442080,99999,BOGUS MONGOLIAN,MG,,,,,19890602,20051115
442100,99999,NOGOONNUUR,MG,,49.600000,90.350000,1480,20070822,20180619
442120,99999,ULAANGOM,MG,,49.800000,92.083000,939,19570701,20180619
442130,99999,BARUUNTURUUN,MG,,49.650000,94.400000,1232,19830102,20180619
442131,99999,KHYARGAS SOUTHWEST,MG,,49.533000,93.800000,2050,19730103,19821227
442140,99999,ULGI,MG,,48.933000,89.933000,1715,19590101,20180619
442150,99999,OMNO-GOBI,MG,,49.017000,91.717000,1590,19730101,20180619
442160,99999,HUNHATAOORTOO,MG,,48.817000,93.100000,1051,19751001,20180619
442170,99999,TOLBO,MG,,48.417000,90.300000,2101,19730401,20180619
442180,99999,HOVD,MG,,48.017000,91.567000,1405,19561016,20180619
442190,99999,URGAMAL,MG,,48.517000,94.300000,1263,19750109,20180619
442210,99999,GANDAN HURYEE,MG,,49.650000,95.783000,1421,19730401,20180619
442240,99999,TSETSEN UUL,MG,,48.767000,96.000000,1928,19751003,20180619
442250,99999,TOSONTSENGEL,MG,ZMTL,48.733000,98.200000,1723,19690101,20180619
442251,99999,TOSONTSENGEL,MG,,48.739000,98.297000,1709,19730101,19800215
442290,99999,TARIAT,MG,,48.083000,99.550000,2041,19730101,20180619
442300,99999,TARIALAN,MG,,49.567000,102.000000,1235,19830112,20180619
442301,99999,TESHIG SOUTHWEST,MG,,49.950000,102.600000,1070,19730102,19821124
442310,99999,MUREN,MG,,49.633000,100.167000,1283,19560802,20180619
442320,99999,HUTAG,MG,,49.383000,102.700000,938,19630301,20180619
442360,99999,NAME AND LOC UNKN,MG,,48.850000,103.517000,-999,19731004,20171202
442370,99999,ERDENEMANDAL,MG,,48.533000,101.383000,1509,19830102,20180619
442371,99999,ONDOR-ULAAN NW,MG,,48.050000,100.483000,1989,19730103,19821230
442380,99999,BOGUS MONGOLIAN,MG,,,,,19890510,20021122
442390,99999,BULGAN,MG,,48.800000,103.550000,1208,19560805,20180619
442400,99999,BATA SUMBER,MG,,48.417000,106.717000,630,19690101,20171008
442410,99999,BARUUNHARAA,MG,,48.917000,106.067000,807,19560802,20180619
442420,99999,HADATYN,MG,,49.450000,107.200000,762,19730102,20180619
442430,99999,ULYGAIIN DUGANG,MG,,49.833000,107.733000,883,19730101,20180619
442450,99999,DZUUNHARAA,MG,,48.867000,106.467000,895,19740419,20171008
442540,99999,TATAAL,MG,,48.850000,111.450000,994,19630301,20180619
442560,99999,DASHBALBAR,MG,,49.550000,114.400000,705,19831201,20180619
442570,99999,BINDER,MG,,48.617000,110.600000,747,19560803,20180619
442580,99999,KHOLONBUIR NE,MG,,48.033000,113.250000,824,19631002,19631227
442590,99999,CHOIBALSAN,MG,,48.083000,114.550000,747,19560802,20180619
442640,99999,BULGAN,MG,,46.083000,91.533000,1190,19750521,20180425
442650,99999,BAITAG,MG,,46.117000,91.467000,1186,19630301,20180619
442652,99999,,,,,,,19730101,19790805
442660,99999,TONHIL,MG,,46.317000,93.900000,2095,19731004,20180619
442720,99999,ULIASTAI,MG,,47.750000,96.850000,1759,19560901,20180619
442730,99999,BULENII HURYEE WEST,MG,,47.667000,99.000000,2523,19740425,19740817
442750,99999,BAYANBULAG,MG,,46.833000,98.083000,2255,19831011,20180619
442752,99999,,,,,,,19741127,19800830
442770,99999,ALTAI,MG,,46.400000,96.250000,2181,19560802,20180619
442780,99999,DELGER,MG,,46.367000,97.367000,1793,19731004,20020930
442820,99999,TSETSERLEG,MG,,47.450000,101.467000,1691,19560803,20180619
442840,99999,GALUUT,MG,,46.700000,100.133000,2126,19570725,20180619
442850,99999,HUJIRT,MG,,46.900000,102.767000,1662,19580410,20180619
442860,99999,BAT OLDZIY BUND,MG,,46.967000,103.800000,1358,19730103,20180619
442870,99999,BAYANHONGOR,MG,,46.133000,100.683000,1859,19630301,20180619
442880,99999,ARVAIHEER,MG,,46.267000,102.783000,1813,19560802,20180619
442900,99999,LUNG,MG,,47.867000,105.250000,1530,19560802,20180115
442910,99999,SONGIIN,MG,,47.850000,106.750000,1272,20070822,20180619
442920,99999,CHINGGIS KHAAN INTL,MG,ZMUB,47.843000,106.767000,1330.1,19560802,20180619
442930,99999,HERELENGIIN DEN NE,MG,,47.833000,108.500000,1319,19560803,19581231
442940,99999,MAANTI,MG,,47.300000,107.483000,1430,19560821,20180619
442970,99999,DELGERTSGOT,MG,,46.117000,106.383000,1405,19740421,20180115
442980,99999,CHOIR,MG,,46.450000,108.217000,1286,19560802,20180619
443010,99999,BOGUS MONGOLIAN,MG,,,,,19890201,20020518
443020,99999,BAYAN-OVOO,MG,,47.783000,112.117000,926,19690101,20180619
443021,99999,,,,,,,19730101,19810526
443040,99999,UNDERKHAAN,MG,,47.317000,110.633000,1033,19560802,20180619
443050,99999,BARUUN-URT,MG,,46.683000,113.283000,981,19600101,20180619
443130,99999,KHALKH-GOL,MG,,47.617000,118.617000,688,19831011,20180619
443132,99999,HUSHUU SUME SOUTH,MG,,47.333000,119.033000,1067,19730401,19810806
443140,99999,MATAD,MG,,47.167000,115.633000,907,19750808,20180619
443150,99999,,,,,,,19730108,19751223
443170,99999,ERDENETSAGAAN,MG,,45.900000,115.367000,1076,19730101,20180619
443190,99999,,,,,,,19870519,19870519
443250,99999,ERDENI,MG,,45.150000,97.767000,2417,19630301,20180619
443290,99999,AMARBUYANTAYN,MG,,44.617000,98.700000,2103,19731004,20180619
443360,99999,SAIKHAN-OVOO,MG,,45.450000,103.900000,1316,19831011,20180619
443362,99999,,,,,,,19730101,19781108
443380,99999,BOGD,MG,,44.650000,102.167000,1646,19750809,20180619
443410,99999,MANDALGOBI,MG,,45.767000,106.283000,1393,19560802,20180619
443470,99999,TSOGT-OVOO,MG,,44.417000,105.317000,1298,19690101,20180619
443480,99999,BAYAN DOBO SUMA,MG,,44.567000,107.183000,1093,19731129,20180619
443520,99999,BAYANDELGER,MG,,45.733000,112.367000,1101,19561031,20180619
443540,99999,SAINSHAND,MG,,44.900000,110.117000,938,19560802,20180619
443580,99999,ZAMYN-UUD,MG,,43.733000,111.900000,964,19560803,20180619
443730,99999,DALANZADGAD,MG,,43.583000,104.417000,1465,19560802,20180619
443740,99999,SHINE USA,MG,,42.900000,100.217000,1494,19730102,20180619
443830,99999,HOVSOGOL,MG,,43.600000,109.650000,992,19731118,20020613
443850,99999,HANBOGD,MG,,43.200000,107.167000,914,19751201,20180619
443860,99999,UNKNOWN MONGOLIA,MG,,43.183000,109.217000,213,19730102,20180619
443920,99999,BOGUS MONGOLIAN,MG,,,,,19890703,20020705
444040,99999,DADELDHURA,NP,,29.300000,80.583000,1848,19780301,20180619
444060,99999,DIPAYAL,NP,,29.250000,80.950000,617,20051012,20180619
444090,99999,DHANGADHI (ATARIYA),NP,,28.800000,80.550000,187,20051012,20180619
444160,99999,SURKHET,NP,VNSK,28.600000,81.617000,720,19761101,20180619
444180,99999,NEPALGUNJ AIRPORT,NP,,28.100000,81.667000,165,20051012,20180619
444240,99999,JUMLA,NP,VNJL,29.283000,82.167000,2300,19750913,20180619
444290,99999,DANG,NP,,28.050000,82.500000,634,20051012,20180619
444340,99999,POKHARA,NP,VNPK,28.201000,83.981000,826.6,19770207,20180619
444380,99999,BHAIRAHAWA,NP,VNBW,27.506000,83.416000,109.1,19770302,20180619
444490,99999,SIMARA,NP,VNSI,27.159000,84.980000,137.2,19740110,20180619
444540,99999,TRIBHUVAN INTL,NP,VNKT,27.697000,85.359000,1338.1,19730521,20180619
444600,99999,JIRI,NP,VNJI,27.633000,86.233000,2003,19780722,19780722
444610,99999,SYANGBOCHE,NP,,27.817000,86.717000,3700,19761101,19800210
444620,99999,OKHALDHUNGA,NP,,27.300000,86.500000,1720,19761101,20180619
444740,99999,TAPLEJUNG,NP,VNTJ,27.350000,87.667000,1732,19780701,20180619
444770,99999,DHANKUTA,NP,,26.983000,87.350000,1210,19761101,20180619
444780,99999,BIRATNAGAR,NP,VNVT,26.481000,87.264000,71.9,19770208,20180619
445460,99999,DRIFTER 44546,,,,,,20130401,20161002
446100,99999,DRIFTER 44610,,,,,,20131210,20150101
446160,99999,DRIFTER 44616,,,,,,20130310,20131201
448490,99999,DRIFTER 44849 / ARGOS 83397,,,,,,20140125,20160113
450010,99999,CHEUNG CHAU,CH,VHCH,22.200000,114.017000,79,19730101,20020513
450021,99999,CHEUNG CHAU,CH,,22.200000,114.033000,39,19530101,19560331
450030,99999,TAI-O,CH,,22.250000,113.850000,76,19770514,20020820
450040,99999,KOWLOON,CH,,22.312000,114.173000,66.4,19791102,20010714
450050,99999,HONG KONG OBSERVATORY,CH,,22.300000,114.167000,62,19460901,20000223
450060,99999,GREEN ISLAND,CH,,22.283000,114.117000,76,20010707,20010707
450070,99999,HONG KONG INTL,HK,VHHH,22.309000,113.915000,8.5,19481231,20180619
450080,99999,,,,,,,19730101,19740430
450090,99999,TAI MO SHAN,CH,,22.417000,114.117000,947,19471231,19560331
450100,99999,TATE'S CAIRN,CH,,22.367000,114.217000,576,20011226,20011226
450110,99999,MACAU INTL,MC,VMMC,22.150000,113.592000,6.1,19510320,20180619
450200,99999,MACAO/FORTALEZA DO MONTE,MC,,22.183000,113.533000,59,20120823,20120823
450320,99999,TA KWU LING,CH,,22.533000,114.150000,13,19921204,20180619
450330,99999,KAT O,CH,,22.533000,114.300000,10,19921204,19990604
450340,99999,TAI MEI TUK,CH,,22.483000,114.233000,53,19921204,19960405
450350,99999,LAU FAU SHAN,CH,,22.467000,113.983000,35,20040713,20180619
450390,99999,SHA TIN,CH,,22.400000,114.200000,8,20040713,20180619
450410,99999,TSEUNG KAWN O,CH,,22.317000,114.250000,32,20040604,20040604
450440,99999,CHEUNG CHAU,CH,,22.200000,114.017000,79,20020313,20180619
450450,99999,WAGLAN ISLAND,CH,,22.183000,114.300000,60,20040122,20180619
459090,99999,,,,,,,19870518,19870518
465390,99999,DRIFTER 46539 / ARGOS 63828,,,,,,20130308,20151124
465660,99999,DRIFTER 46566 / ARGOS 63832,,,,,,20130307,20180425
466860,99999,CHIANG KAI SHEK INTL,TW,RCTP,25.078000,121.233000,32.6,19790301,20180619
466880,99999,MATSU,TW,,26.233000,120.000000,8,19730101,19730901
466888,99999,BEIGAN,TW,RCMT,26.224000,120.003000,12.5,19990114,20001231
466890,99999,NANGAN,TW,RCFG,26.160000,119.958000,68,19540517,19991017
466900,99999,TANSHUI,TW,,25.167000,121.433000,19,19730101,19780629
466920,99999,TAIBEI,TW,,25.033000,121.517000,9,19730101,20110213
466940,99999,CHILUNG,TW,,25.150000,121.800000,3,19730101,19981231
466950,99999,PENGJIA YU(=589740),TW,,25.633000,122.067000,102,19730101,19981231
466960,99999,SUNGSHAN,TW,RCSS,25.069000,121.552000,5.5,19461231,20180619
466970,99999,TAOYUAN,TW,RCGM,25.056000,121.243000,46,19491231,20001231
466990,99999,HUA-LIEN CITY,TW,,23.983000,121.600000,19,19730101,19981231
467060,99999,SUAO MET STATION,TW,,24.600000,121.850000,3,19820101,19981231
467080,99999,ILAN CITY,TW,,24.750000,121.783000,7,19560820,20020822
467300,99999,DONGSHI,TW,RCNO,23.267000,119.667000,45,19730101,20010626
467340,99999,MAGONG,TW,RCQC,23.569000,119.628000,31.4,19490531,20140228
467350,99999,PENGHU ISLANDS,TW,,23.500000,119.500000,21,19730101,20091105
467360,99999,SHANG YI,TW,RCBS,24.428000,118.359000,28.3,19540516,20020318
467373,99999,BAKUAI/PA KUEI,TW,,24.933000,121.300000,141,19880105,19900703
467380,99999,PA KUEI/BAKUAI,TW,RCUK,24.933000,121.300000,141,19811101,20010102
467400,99999,KAOHSIUNG INTL,TW,RCKH,22.577000,120.350000,7.9,19730101,20180619
467403,99999,FENGNIN,TW,RCFN,22.755000,121.102000,43.6,19820603,20180619
467410,99999,TAINAN (=593580),TW,,23.000000,120.217000,14,19730101,20040607
467425,99999,BOGUS TAIWANESE,TW,RCLT,,,,19860111,20010101
467430,99999,TAINAN,TW,RCNN,22.950000,120.206000,19.2,19471231,20180619
467440,99999,KAOHSIUNG,TW,,22.633000,120.283000,29,19500131,19981231
467450,99999,GANGSHAN,TW,RCAY,22.783000,120.262000,10.4,19540516,20091105
467460,99999,CHIAYI,TW,RCKU,23.462000,120.393000,25.9,19490301,20140311
467470,99999,DONGGANG (=595530),TW,RCMJ,22.467000,120.433000,8,19730101,19741030
467480,99999,CHIAYI,TW,,23.500000,120.450000,28,19540516,20000413
467490,99999,TAICHUNG (=591580),TW,,24.150000,120.683000,78,19730101,19990904
467500,99999,PINGTUNG SOUTH,TW,RCDC,22.672000,120.462000,23.8,19540516,20091106
